disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2021,12/29/2021,12/17/2021,self,GOOG,Alphabet Inc - Class C Capital - 10 CALL opts with strike of $2000 expiry 9/16/22,purchase,"$500,001 - $1,000,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/21/2021,self,MU,Micron Technology Inc - 100 CALL opts with strike of $50 expiry 9/16/22,purchase,"$250,001 - $500,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/22/2021,self,--,"REOF XX LLC - addtional invesment in LLC which acquired 5 Courtyard Mariott hotels in Fairfax VA (1), Baltimore, MD (2), and San Antonio, TX(2)",purchase,"$50,001 - $100,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/20/2021,self,RBLX,Roblox Corporation Class A - 100 CALL options with strike $100 expiry 1/20/23,purchase,"$250,001 - $500,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/20/2021,self,CRM,Salesforce.com Inc - 100 CALL options with strike $210 expiry 1/20/23,purchase,"$500,001 - $1,000,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/20/2021,self,CRM,Salesforce.com Inc - 30 CALL options with strike $210 expiry 1/20/23,purchase,"$100,001 - $250,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/17/2021,self,DIS,Walt Disney Company - 50 CALL options with strike $210 expiry 1/20/23,purchase,"$100,001 - $250,000",Hon. Nancy Pelosi,CA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020106.pdf,FALSE
2021,12/29/2021,12/23/2021,dependent,QMCO,Quantum Corporation,purchase,"$1,001 - $15,000",Hon. Debbie Wasserman Schultz,FL23,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020102.pdf,FALSE
2021,12/29/2021,12/23/2021,dependent,QMCO,Quantum Corporation,purchase,"$1,001 - $15,000",Hon. Debbie Wasserman Schultz,FL23,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020102.pdf,FALSE
2021,12/29/2021,12/23/2021,dependent,QMCO,Quantum Corporation,purchase,"$1,001 - $15,000",Hon. Debbie Wasserman Schultz,FL23,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020102.pdf,FALSE
2022,5/5/2022,4/22/2022,self,Y,Alleghany Corporation,sale_full,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020943.pdf,FALSE
2022,5/5/2022,3/31/2022,self,--,Toyota Motor Credi 3.25% Due 04/01/25,purchase,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020943.pdf,FALSE
2022,5/5/2022,4/20/2022,self,--,US Treasury NT 2.375% 04/26,purchase,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020943.pdf,FALSE
2022,5/5/2022,4/27/2022,self,VOD,Vodafone Group plc - ADR shares each representing ten ordinary shares,sale_partial,"$1,001 - $15,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020943.pdf,FALSE
2022,5/5/2022,3/29/2022,,AMH,American Homes 4 Rent Common Shares of Beneficial Interest,purchase,"$1,001 - $15,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,FALSE
2022,5/5/2022,3/29/2022,,CCI,Crown Castle International Corp,sale_full,"$1,001 - $15,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,FALSE
2022,5/5/2022,3/29/2022,,MDT,Medtronic plc Ordinary Shares,sale_full,"$1,001 - $15,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,FALSE
2022,5/5/2022,3/29/2022,,VRTX,Vertex Pharmaceuticals Incorporated,purchase,"$1,001 - $15,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020915.pdf,FALSE
2022,5/5/2022,2/1/2022,,--,Redeemed KY Infra Rev Waste & Drink Wtr 5.0 due 2/1/23,sale_full,"$15,001 - $50,000",Hon. Harold Dallas Rogers,KY05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218698.pdf,FALSE
2021,8/7/2021,7/7/2021,joint,TDDXX,BLF FedFund - Blackrock Liq FDS Fed Sweep Sale,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/2/2021,joint,TDDXX,BLF FedFund - Blackrock Liq FDS Fed Sweep Sale,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/15/2021,joint,TDDXX,BLF FedFund - Blackrock Liq FDS Fed Sweep Sale,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/21/2021,joint,TDDXX,BLF FedFund - Blackrock Liq FDS Fed Sweep Sale,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/21/2021,joint,NTLA,Intellia Therapeutics Inc - 65 units,sale_full,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/21/2021,joint,NEE,NextEra Energy Inc - 300 units,sale_full,"$15,001 - $50,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/21/2021,joint,REGN,Regeneron Pharmaceuticals Inc - 4 units,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/21/2021,joint,--,Roanoke Cnty VA Enconomic 3.25% 10/15/31 - 40K units,purchase,"$15,001 - $50,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/15/2021,joint,--,VGP NV NPV Common - 15 units,purchase,"$1,001 - $15,000",Hon. Donald Sternoff Honorable Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019110.pdf,FALSE
2021,8/7/2021,7/30/2021,self,DECK,Deckers Outdoor Corporation,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019253.pdf,FALSE
2020,2/6/2020,1/7/2020,,XOM,Exxon Mobil Corp,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/7/2020,,BLK,Blackrock,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/7/2020,,IWV,iShares Russel 3000 ETF,sale_full,"$15,001 - $50,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/7/2020,,ABBV,Abbvie,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/21/2020,,BX,Blackstone Group Inc,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/21/2020,,HLT,Hilton Worldwide Holding,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/24/2020,,SEA,SEA Limited ADR,purchase,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/10/2020,,OWLSX,Old Westbury Large Cap Strategies Fund,sale_full,"$15,001 - $50,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/21/2020,,DISCA,Discover financial service,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/21/2020,,BKNG,Bookings Holdings Inc,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2020,2/6/2020,1/24/2020,,ATVI,Activision Blizzard Inc,sale_full,"$1,001 - $15,000",Hon. Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8216960.pdf,FALSE
2021,4/15/2021,4/13/2021,,ABNB,"Airbnb, Inc Class A",purchase,"$1,001 - $15,000",Hon. Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,FALSE
2021,4/15/2021,4/13/2021,,ABNB,"Airbnb, Inc Class A",purchase,"$1,001 - $15,000",Hon. Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,FALSE
2021,4/15/2021,4/12/2021,,AMZN,Amazon.com Inc,purchase,"$1,001 - $15,000",Hon. Garret Graves,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018587.pdf,FALSE
2021,4/15/2021,4/7/2021,,AM,Antero Midstream Corporation,purchase,"$100,001 - $250,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,FALSE
2021,4/15/2021,4/7/2021,,ET,Energy Transfer LP Common Units,purchase,"$15,001 - $50,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,FALSE
2021,4/15/2021,4/7/2021,,ENLC,EnLink Midstream LLC Common Units rep. LTD Partner Interests,sale_full,"$250,001 - $500,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,FALSE
2021,4/15/2021,4/1/2021,,ENLC,EnLink Midstream LLC Common Units rep. LTD Partner Interests,purchase,"$15,001 - $50,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,FALSE
2021,4/15/2021,4/1/2021,,PAA,Plains All American Pipeline LP - Common Units Rep LTD Partner Interests,purchase,"$15,001 - $50,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018526.pdf,FALSE
2021,4/15/2021,3/24/2021,joint,AAL,American Airlines Group Inc,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/1/2021,joint,DOGE-USD,DOGE Coin,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/14/2021,joint,DOGE-USD,DOGE Coin,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/13/2021,joint,EOS-USD,EOS Coin,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/13/2021,joint,ETH-USD,Ethereum Classic,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/13/2021,joint,XLM-USD,Stellar Lumens,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,3/24/2021,joint,UAL,United Airlines Holdings Inc,purchase,"$1,001 - $15,000",Hon. Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018586.pdf,FALSE
2021,4/15/2021,4/1/2021,joint,CDW,CDW LLC / CDW FIN,purchase,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,FALSE
2021,4/15/2021,3/3/2021,joint,FNF,Fidelity National Information Svcs,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,FALSE
2021,4/15/2021,3/31/2021,joint,MDLZ,Mondelez International,sale_full,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018593.pdf,FALSE
2021,4/15/2021,1/22/2021,self,BABA,Alibaba Group Holding Limited ADR Each rep 8 ordinary share,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,AAPL,Apple Inc,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/4/2021,self,AAPL,Apple Inc,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,AAPL,Apple Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/8/2021,self,AAPL,Apple Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,BA,Boeing Company,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/8/2021,joint,CCL,Carnival Corporation,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,joint,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/1/2021,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/8/2021,self,CHWY,Chewy Inc Class A,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,CHWY,Chewy Inc Class A,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/3/2021,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,joint,ETN,Eaton Corp PLC Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/4/2021,self,EA,Electronic Arts Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/11/2021,self,EA,Electronic Arts Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,XOM,Exxon Mobile Corporation,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,self,FDX,FedEx Corporation,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,FDX,FedEx Corporation,sale_full,"$50,001 - $100,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,IBM,International Business Machines Corp,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/4/2021,self,IBM,International Business Machines Corp,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/1/2021,self,KR,Kroger Company,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,joint,LMND,Lemonade Inc,purchase,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,MCD,McDonalds Corp,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,MET,MetLife Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,MET,MetLife Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,MRNA,Moderna Inc,sale_full,"$15,001 - $50,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,dependent,MRNA,Moderna Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/4/2021,self,NKE,Nike Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,NKE,Nike Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/12/2021,self,PTON,Peleton Interactive Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/8/2021,self,PTON,Peleton Interactive Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/1/2021,self,PFE,Pfizer Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,joint,PFE,Pfizer Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,joint,R,Ryder System Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,SNAP,Snap Inc Class A,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/8/2021,self,SNAP,Snap Inc Class A,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/11/2021,self,TSLA,Tesla Inc,purchase,"$50,001 - $100,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/11/2021,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/17/2021,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,TSLA,Tesla Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/19/2021,self,TRV,The Travelers Companies Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/5/2021,self,TRV,The Travelers Companies Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,2/16/2021,joint,TRUP,Trupanion Inc,purchase,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,TWTR,Twitter Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
2021,4/15/2021,1/29/2021,self,TWTR,Twitter Inc,sale_full,"$1,001 - $15,000",Hon. Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,FALSE
