transaction_date,ticker,asset_description,type,amount,name,disclosure_date,chamber,first_name,last_name,party,birthday,gender,represents
2021-03-11,SPGI,S&P Global Inc,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,NOW,ServiceNow Inc,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,SHOP,Shopify Inc Class A Subordinate Voting Shares,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-31,SNAP,Snap Inc Class A,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,SQ,Square Inc Class A,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,SSNC,SS&C Technologies Holdings Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,SIVB,SVB Financial Group,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,SNPS,Synopsys,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-17,TPR,Tapestry Inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,TSLA,Tesla Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-15,TSLA,Tesla Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-10,TSLA,Tesla Inc,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-22,BX,The Blackstone Group In Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,TWLO,Twilio Inc Class A,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-16,TWTR,Twitter inc,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-04,VEEV,Veeva Systems Inc Class A,sale_full,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-12,W,Wayfair Inc Class A,purchase,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-12,Z,Zillow Group Inc Class C Capital Stock,sale_partial,15000,Josh Gottheimer,2021-04-21,house,,,Democrat,1975-03-08,M,NJ05
2021-03-05,GOOGL,Alphabet Inc Class A,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,AMT,American Tower Corporation,purchase,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,BAC,Bank of America,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,BRK.B,Berkshire Hathaway Inc New,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,AVGO,Broadcom Inc,purchase,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,CSCO,Cisco Systems Inc,purchase,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,CMCSA,Comcast Corporation Class A,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,FB,Facebook Inc - Class A,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,HON,Honeywell International Inc,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,JPM,JP Morgan Chase & Co.,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,MS,Morgan Stanley,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,MS,Morgan Stanley,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,FLX,Netflix Inc,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,NEE,NextEta Energy Inc,purchase,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,PLD,ProLogis Inc,purchase,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,SHW,Sherwin-Williams Company,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,UPS,United Parcel Service Inc,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,VOX,Vanguard Communications Services,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,VZ,Verizon Communications Inc,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2021-03-05,DIS,Walt Disney Company,sale_partial,15000,John A. Yarmuth,2021-04-21,house,,,Democrat,1947-11-04,M,KY03
2020-06-01,D,"Dominion Energy, Inc",purchase,50000,Mo Brooks,2020-07-11,house,,,Republican,1954-04-29,M,AL05
2020-06-08,D,"Dominion Energy, Inc.",purchase,50000,Mo Brooks,2020-07-11,house,,,Republican,1954-04-29,M,AL05
2020-06-23,LEE,"Lee Enterprises, Incorporated",sale_partial,15000,Mo Brooks,2020-07-11,house,,,Republican,1954-04-29,M,AL05
2020-07-01,PFE,"Pfizer, Inc.",purchase,15000,Mo Brooks,2020-07-11,house,,,Republican,1954-04-29,M,AL05
2020-11-27,BRKR,Bruker Corporation,sale_full,15000,Bob Gibbs,2020-12-24,house,,,Republican,1954-06-14,M,OH07
2020-04-15,VSAT,"ViaSat, Inc.",purchase,15000,Susan A. Davis,2020-05-14,house,,,Democrat,1944-04-13,F,CA53
2020-04-06,MCD,MCDONALD's Corporation,purchase,15000,Robert J. Wittman,2020-05-14,house,,,Republican,1959-02-03,M,VA01
2020-12-08,MO,"Altria Group, Inc.",purchase,50000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-29,MO,"Altria Group, Inc.",purchase,15000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-17,T,AT&T Inc.,purchase,50000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-18,T,AT&T Inc.,purchase,15000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-21,BP,BP p.l.c.,purchase,15000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-07,CWEN.A,"Clearway Energy, Inc. Class A",sale_partial,100000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-16,CWEN.A,"Clearway Energy, Inc. Class A",purchase,15000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-08,LAND,Gladstone Land Corporation,sale_full,50000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2020-12-22,OLP,"One Liberty Properties, Inc.",purchase,50000,Virginia Foxx,2021-01-08,house,,,Republican,1943-06-29,F,NC05
2022-01-14,ORMP,Ormed Pharmaceuticals Inc,sale_full,15000,Andrew Garbarino,2022-01-14,house,,,Republican,1984-09-27,M,NY02
2022-01-14,TELL,Tellurian Inc,purchase,15000,Andrew Garbarino,2022-01-14,house,,,Republican,1984-09-27,M,NY02
2021-12-06,ATVI,Activision Blizzard Inc,sale_full,50000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-06,ATVI,Activision Blizzard Inc,sale_full,15000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-27,ANTM,Anthem Inc,sale_full,100000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-06,LIN,Linde plc Ordinary Share,purchase,50000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-06,LIN,Linde plc Ordinary Share,purchase,15000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-27,SYY,Sysco Corporation,sale_full,100000,David B. McKinley,2022-01-14,house,,,Republican,1947-03-28,M,WV01
2021-12-14,APD,Air Products and Chemicals Inc,purchase,50000,Carol Devine Miller,2022-01-14,house,,,Republican,1950-11-04,F,WV03
2021-12-14,CLX,Clorox Company,sale_full,50000,Carol Devine Miller,2022-01-14,house,,,Republican,1950-11-04,F,WV03
2020-06-03,BA,Boeing Company,sale_full,50000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-05,BA,Boeing Company,sale_full,15000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-03,FAS,Direxion Financial Bull 3X Shares,sale_full,15000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-16,SBUX,Starbucks Corporation,sale_full,50000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-03,TSLA,"Tesla, Inc.",sale_full,15000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-05-21,TSLA,"Tesla, Inc.",sale_full,15000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-03,UBER,"Uber Technologies, Inc.",sale_full,15000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-05-28,USO,United States Oil Fund,purchase,50000,Michael Garcia,2020-06-17,house,,,Republican,1976-04-24,M,CA25
2020-06-12,PRWCX,T. Rowe Price Cap Apprec Investor,purchase,50000,Michael K. Simpson,2020-06-17,house,,,Republican,1950-09-08,M,ID02
2020-02-13,ADDYY,Adidas AG Sponsored ADR,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,AAGIY,"AIA Group, Ltd. Sponsored American Depository Receipt",sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,ALFVY,Alfa-Laval AB Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,AMADY,Amadeus IT Holding SA Unsponsored American Depository Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,ABEV,Ambev S.A. American Depositary Shares,purchase,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,ATLKY,Atlas Copco AB Sponsored ADR Repstg Class A,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,BBVA,Banco Bilbao Vizcaya Argentaria S.A.,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,CNI,Canadian National Railway Company,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,CHL,China Mobile Limited,purchase,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,CHGCY,Chugai Pharmaceutical Ltd Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-14,DASTY,"Dassault Systemes, S.A. American Depositary Shares",purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,DBSDY,Dbs Group Holdings Ltd Ord American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,DNTUY,Dentsu Inc Tokyo Unsponsored ADR,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,DEO,Diageo plc,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,EPOKY,EPIROC AKTIEBOLAG ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,FANUY,Fanuc Corporation Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,FMX,Fomento Economico Mexicano S.A.B. de C.V.,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,FUPBY,Fuchs Petrolub SE Unsponsored American Depository ReceiptRepresenting Preferenced Shares,sale_full,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,HDB,HDFC bank Limited,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,HSBC,"HSBC Holdings, plc.",purchase,500000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,IBN,ICICI bank Limited,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,IFNNY,Infineon Technologies AG,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,KMTUY,Komatsu Ltd Ord American Depositary Shares,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,KUBTY,Kubota Corporation,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,AIQUY,L'air Liquide Ord American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,LIN,Linde plc Ordinary Share,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,LZAGY,Lonza Group AG Zuerich Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,LRLCY,L'Oreal Co. American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,LUKOY,Lukoil Co Sponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,NVZMY,Novozymes A/S Unsponsored American Depositary Receipt,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-15,KIDS,OrthoPediatrics Corp.,purchase,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,PNGAY,Ping an Insurance,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,RIO,Rio Tinto Plc,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,RHHBY,Roche Holdings AG Basel American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,RDS.B,Royal Dutch Shell PLC Royal Dutch Shell PLC American Depositary Shares,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SSL,Sasol Ltd. American Depositary Shares,purchase,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SLB,Schlumberger N.V.,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-14,SBGSY,Schneider Electric SE Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SGSOY,SGS SA ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SONVY,Sonova Holding AG Unsponsored ADR,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SYIEY,Symrise AG Unsponsored ADR,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,SSMXY,Sysmex Corporation Unsponsored ADR,sale_full,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,sale_full,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,TCEHY,Tencent Holdings Limited Unsponsored ADR Representing B Shares,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,UNICY,Unicharm Corp Sponsored ADR,purchase,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,UL,Unilever PLC,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-13,YNDX,Yandex N.V. - Class A Ordinary Shares,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-02-06,EXLS,"ExlService Holdings, Inc.",sale_full,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-23,GSAH,GS Acquisition Holdings Corp. Class A,purchase,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-24,GSAH,GS Acquisition Holdings Corp. Class A,purchase,100000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-27,GSAH,GS Acquisition Holdings Corp. Class A,purchase,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-02-05,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",purchase,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-02-05,PAYC,"Paycom Software, Inc.",sale_partial,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-01-27,PLYA,Playa Hotels & Resorts N.V. - Ordinary Shares,purchase,50000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2020-02-05,SNA,Snap-On Incorporated,sale_full,250000,Greg Gianforte,2020-02-14,house,,,Republican,1961-04-17,M,MT00
2022-04-04,AON,AON PLC,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-05,BAM,BRKFLD Asset MGMT,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-05,JPM,JP Morgan Chase,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-08,XLP,Consumer Staples Index,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-08,XLV,Health Care Select,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-21,DG,Dollar General,purchase,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-04,APTV,Aptiv PLC,sale_full,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-05,C,Citigroup PLC,sale_full,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-08,SPY,S&P 500 Dep Rcpts,sale_full,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2022-04-21,AAPL,Apple Inc,sale_full,15000,Kurt Schrader,2022-05-17,house,,,Democrat,1951-10-19,M,OR05
2021-07-27,ABB,ABB Ltd,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,ABB,ABB Ltd,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,GOOGL,Alphabet Inc - Class A,sale_partial,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,AY,Atlantica Sustainable Infrastructure plc - Ordinary Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,AY,Atlantica Sustainable Infrastructure plc - Ordinary Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,BBY,Best Buy Co Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,BBY,Best Buy Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,BLK,Blackrock Inc,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,BLK,BlackRock Inc,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,CSCO,Cisco Systems Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,CSCO,Cisco Systems Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,EW,Edwards Lifesciences Corporation,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,FSLR,First Solar Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,FSLR,First Solar Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,GSK,GlaxoSmithKline PLC,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,GSK,GlaxoSmithKline PLC,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,HD,Home Depot Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,HD,Home Depot Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,HON,Honeywell International Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,HOn,Honeywell International Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,IRM,Iron Mountain Incorporated,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,IRM,Iron Mountain Incorporated,sale_partial,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,IRM,Iron Mountain Incorporated,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,IRM,Iron Mountain Incorporated,sale_partial,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,MRK,Merck & Company Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,MRK,Merck & Company Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,MSFT,Microsoft Corporation,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,MSFT,Microsoft Corporation,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,ORAN,Orange,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,ORAN,Orange,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,SPG,Simon Property Group Inc,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,SPG,Simon Property Group Inc,sale_full,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,SONY,Sony Group Corporation ADR Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-06-04,SONY,Sony Group Corporation ADR Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,SBUX,Starbucks Corporation,sale_partial,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,UBS,UBS Group AG Registered Ordinary Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,UBS,UBS Group AG Registered Ordinary Shares,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
2021-07-27,V,Visa Inc,purchase,15000,Katherine M. Clark,2021-08-15,house,,,Democrat,1963-07-17,F,MA05
